incident_id,opened_date,severity,affected_system_ar,incident_title_ar,incident_summary_ar,responsible_unit,status
INC-00303,2026-01-09,متوسطة,منصة الخدمات الحكومية الموحدة,هجوم فدية على منصة الخدمات الحكومية الموحدة - ينبع,قضية ابتزاز إلكتروني قيد المعالجة مع تقييم أثر التوقف التشغيلي. المرجع SOC-2026-1237 · الجهة المعنية: وحدة الالتزام التنظيمي.,وحدة الالتزام التنظيمي,قيد المراجعة
INC-00304,2023-04-23,متوسطة,نظام التحقق الرقمي,تقييم الأثر الاستراتيجي لانقطاع نظام التحقق الرقمي,دراسة استراتيجية لأثر الانقطاع على الالتزامات التعاقدية. المرجع SOC-2023-2501 · الجهة المعنية: مركز العمليات السيبرانية.,,قيد المعالجة
INC-00305,2022-03-21,متوسطة,منصة التحليلات المؤسسية,كشف بيانات اعتماد إدارية في مستودع شيفرة خارجي,تحقيق في نشر بيانات اعتماد تشغيلية بمستودع عام وإجراءات الإبطال. المرجع SOC-2022-5012 · الجهة المعنية: إدارة المخاطر التقنية.,إدارة المخاطر التقنية,مغلق بعد المراجعة
INC-00306,2020-09-15,عالية,مركز البيانات الرئيسي,كشف بيانات اعتماد إدارية في مستودع شيفرة خارجي,تحقيق في نشر بيانات اعتماد تشغيلية بمستودع عام وإجراءات الإبطال. المرجع SOC-2020-5411 · الجهة المعنية: وحدة الالتزام التنظيمي.,وحدة الالتزام التنظيمي,قيد المراجعة
INC-00307,2020-02-26,عالية,نظام التحقق الرقمي,مراجعة ما بعد الحادثة لنظام التحقق الرقمي,مراجعة تفصيلية لأسباب جذرية وثغرات ضبط لم تُعالج بعد. المرجع SOC-2020-1899 · الجهة المعنية: إدارة حوكمة البيانات.,إدارة حوكمة البيانات,مغلق
INC-00308,2021-03-29,عالية,منصة التحليلات المؤسسية,تقييم الأثر الاستراتيجي لانقطاع منصة التحليلات المؤسسية,دراسة استراتيجية لأثر الانقطاع على الالتزامات التعاقدية. المرجع SOC-2021-6358 · الجهة المعنية: فريق اختبار الاختراق.,فريق اختبار الاختراق,مغلق بعد المراجعة
INC-00309,2019-01-15,متوسطة,مركز البيانات الرئيسي,هجوم فدية على مركز البيانات الرئيسي - بريدة,قضية ابتزاز إلكتروني قيد المعالجة مع تقييم أثر التوقف التشغيلي. المرجع SOC-2019-7440 · الجهة المعنية: فريق الاستجابة للحوادث.,فريق الاستجابة للحوادث,مصعّد
INC-00310,2023-08-06,عالية,نظام النسخ الاحتياطي المركزي,حجب خدمة موزع على نظام النسخ الاحتياطي المركزي - الرياض,تحقيق في هجوم حجب خدمة أثّر على توفر المنصة وخطة الصد. المرجع SOC-2023-5175 · الجهة المعنية: إدارة المخاطر التقنية.,إدارة المخاطر التقنية,قيد المراجعة
INC-00311,2023-03-14,حرجة,نظام إدارة الهوية المركزي,اختراق شبكة ربط تخدم منشأة حيوية في الجبيل,وصول غير مصرح إلى شريحة شبكة تخدم منشأة حيوية وخطة العزل الفوري. المرجع SOC-2023-5295 · الجهة المعنية: إدارة المخاطر التقنية.,إدارة المخاطر التقنية,قيد المعالجة
INC-00312,2020-01-28,عالية,مركز البيانات الاحتياطي,اختراق في سلسلة الإمداد عبر مكوّن طرف ثالث (2020),تحقيق في مكوّن مورد يحتوي شيفرة غير موثوقة داخل بيئة الإنتاج. المرجع SOC-2020-3322 · الجهة المعنية: إدارة أمن المعلومات.,إدارة أمن المعلومات,قيد المعالجة
INC-00313,2022-07-12,متوسطة,نظام إدارة الأصول التقنية,إساءة استخدام صلاحيات إدارية في نظام إدارة الأصول التقنية,تحقيق في استخدام حساب إداري للوصول إلى سجلات خارج نطاق العمل. المرجع SOC-2022-6942 · الجهة المعنية: إدارة أمن المعلومات.,إدارة أمن المعلومات,قيد المعالجة
INC-00314,2026-04-05,متوسطة,نظام التخطيط المؤسسي,كشف بيانات اعتماد إدارية في مستودع شيفرة خارجي,تحقيق في نشر بيانات اعتماد تشغيلية بمستودع عام وإجراءات الإبطال. المرجع SOC-2026-4301 · الجهة المعنية: إدارة استمرارية الأعمال.,إدارة استمرارية الأعمال,مصعّد
INC-00315,2026-03-24,حرجة,نظام الأرشفة الإلكترونية,رصد تحركات القوات في بيانات تتبع مسربة,ظهور بيانات تحركات القوات ضمن مجموعة بيانات مسربة قيد الفحص. المرجع SOC-2026-9821 · الجهة المعنية: إدارة استمرارية الأعمال.,إدارة استمرارية الأعمال,قيد المراجعة
INC-00316,2023-08-07,متوسطة,منصة الاجتماعات المؤمّنة,خطة الاستجابة الاستراتيجية لحوادث قطاع التقنية والمشاريع,خطة استراتيجية لتصعيد الحوادث وتوزيع الأدوار بين الفرق. المرجع SOC-2023-3487 · الجهة المعنية: فريق الاستجابة للحوادث.,فريق الاستجابة للحوادث,قيد المعالجة
INC-00317,2019-08-27,عالية,نظام التخطيط المؤسسي,خطة الاستجابة الاستراتيجية لحوادث قطاع البنية التحتية,خطة استراتيجية لتصعيد الحوادث وتوزيع الأدوار بين الفرق. المرجع SOC-2019-4619 · الجهة المعنية: إدارة أمن المعلومات.,إدارة أمن المعلومات,قيد المراجعة
INC-00318,2019-10-10,متوسطة,مركز البيانات الاحتياطي,قضية احتيال إلكتروني على بوابة المدفوعات (2019),قضية احتيال قيد المتابعة مع الجهات المختصة وتقدير الخسارة. المرجع SOC-2019-9808 · الجهة المعنية: مركز العمليات السيبرانية.,مركز العمليات السيبرانية,مغلق بعد المراجعة
INC-00319,2022-04-04,حرجة,منصة تبادل البيانات الوطنية,رصد تحركات القوات في بيانات تتبع مسربة,ظهور بيانات تحركات القوات ضمن مجموعة بيانات مسربة قيد الفحص. المرجع SOC-2022-8147 · الجهة المعنية: وحدة الالتزام التنظيمي.,وحدة الالتزام التنظيمي,قيد المراجعة
INC-00320,2026-06-01,متوسطة,نظام النسخ الاحتياطي المركزي,محاولة وصول غير مصرح إلى مواقع تخزين النسخ الاحتياطية,محاولات متكررة للوصول إلى مواقع تخزين النسخ خارج ساعات العمل. المرجع SOC-2026-2540 · الجهة المعنية: إدارة المخاطر التقنية.,إدارة المخاطر التقنية,قيد المعالجة
INC-00321,2022-06-12,عالية,نظام الأرشفة الإلكترونية,مراجعة ما بعد الحادثة لنظام الأرشفة الإلكترونية,مراجعة تفصيلية لأسباب جذرية وثغرات ضبط لم تُعالج بعد. المرجع SOC-2022-7315 · الجهة المعنية: فريق الاستجابة للحوادث.,فريق الاستجابة للحوادث,قيد المراجعة
INC-00322,2019-06-12,متوسطة,نظام التحقق الرقمي,محاولة وصول غير مصرح إلى مواقع تخزين النسخ الاحتياطية,محاولات متكررة للوصول إلى مواقع تخزين النسخ خارج ساعات العمل. المرجع SOC-2019-4134 · الجهة المعنية: فريق اختبار الاختراق.,فريق اختبار الاختراق,مغلق
INC-00323,2021-08-16,متوسطة,نظام التحقق الرقمي,مؤشرات اختراق مستمرة في شريحة الشبكة 132,نشاط مستمر غير مفسر داخل شريحة إنتاجية وخطة الاحتواء المرحلية. المرجع SOC-2021-4621 · الجهة المعنية: إدارة حوكمة البيانات.,إدارة حوكمة البيانات,قيد المراجعة
