record_id,entity_name_ar,cr_number,main_activity,city,registration_status,dataset_source,license
OPEN-00338,مكتب العرجاني للطباعة والنشر,4032510727,الخدمات الحكومية,الطائف,موقوف,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00339,مركز العنزي للبنية التحتية,4652306048,المقاولات,ينبع,منتهي,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00340,مختبرات الربيعي للتطوير البرمجي,1010703432,التمويل والبنوك,الرياض,موقوف,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00341,مؤسسة العسيري للاتصالات,4652737428,التعليم والتدريب,ينبع,ساري,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00342,مختبرات الثبيتي للأمن السيبراني,5855272088,الخدمات الحكومية,أبها,موقوف,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00343,مصنع الخالدي للأمن السيبراني,6006053913,تجارة التجزئة,جازان,ساري,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00344,شركة مساهمة اليامي لإدارة المشاريع,6906457033,الخدمات اللوجستية,عرعر,موقوف,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00345,مكتب العتيبي للمقاولات,6506029377,التمويل والبنوك,نجران,ساري,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00346,مؤسسة العمري للأعمال العقارية,6006482282,البناء والتشييد,جازان,موقوف,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00347,مركز المرواني للإعلام والتواصل,6006835670,الطاقة والكهرباء,جازان,موقوف,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00348,مركز الحازمي للبنية التحتية,2051042997,الخدمات الحكومية,الجبيل,موقوف,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00349,مصنع العتيبي للبنية التحتية,4031011557,تجارة التجزئة,مكة المكرمة,موقوف,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00350,مكتب العوفي للاستشارات,6506606474,الأمن والحراسة,نجران,منتهي,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00351,مصنع السبيعي للترجمة والتعريب,5606581348,البحث والتطوير,تبوك,ساري,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00352,مصنع المقرن للمقاولات,3206047219,الشحن والنقل,حائل,موقوف,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00353,مختبرات العسيري للطباعة والنشر,5854901022,الإعلام والتواصل,خميس مشيط,موقوف,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00354,مكتب الزهراني للأعمال العقارية,1010520875,الخدمات اللوجستية,الرياض,موقوف,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00355,مؤسسة الهاجري للمستشفيات,6006988160,المقاولات,جازان,موقوف,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00356,شركة الثبيتي للبنية التحتية,7106447234,البناء والتشييد,سكاكا,موقوف,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00357,مختبرات الحوساوي للأمن السيبراني,6906514907,المقاولات,عرعر,منتهي,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00358,شركة مساهمة العامري للترجمة والتعريب,6006766590,التمويل والبنوك,جازان,موقوف,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00359,مكتب الصاعدي للطباعة والنشر,2050211798,الصناعات الغذائية,الدمام,ساري,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00360,شركة الرشيدي للطباعة والنشر,4030622030,الإعلام والتواصل,جدة,منتهي,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00361,شركة الأسمري للأمن السيبراني,2050609918,البناء والتشييد,الدمام,منتهي,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00362,مجموعة البقمي للترجمة والتعريب,6906558877,الخدمات اللوجستية,عرعر,ساري,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00363,مجموعة العمري للمستشفيات,4650321622,الصناعات الغذائية,المدينة المنورة,منتهي,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00364,مركز الربيعي للاستشارات,3206732889,الاستيراد والتصدير,حائل,ساري,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00365,شركة مساهمة التميمي للتطوير البرمجي,4032950540,الصناعات الغذائية,الطائف,موقوف,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00366,مكتب البلوي لتقنية المعلومات,4030890996,الشحن والنقل,جدة,ساري,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00367,شركة مساهمة السبيعي للأعمال العقارية,4652710552,الصناعات الغذائية,ينبع,موقوف,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00368,مختبرات الشريف للاتصالات,7106619402,الصناعات الغذائية,سكاكا,موقوف,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00369,مركز الشهري للخدمات البيئية,4030050470,الطاقة والكهرباء,جدة,منتهي,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00370,شركة مساهمة البقمي للمقاولات,2050767224,الخدمات الحكومية,الدمام,منتهي,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
